image_size,file_path,file_name,file_extension,file_size,watch_brand,watch_model,watch_name
"(840, 562)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_Helmut_Sinn_Era-16.jpg,Sinn_103_Helmut_Sinn_Era-16.jpg,.jpg,"(89.7, 'KB')",Sinn,103,['Sinn 103 Helmut Sinn Era']
"(840, 822)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_Helmut_Sinn_Era-2.jpg,Sinn_103_Helmut_Sinn_Era-2.jpg,.jpg,"(129.5, 'KB')",Sinn,103,['Sinn 103 Helmut Sinn Era']
"(840, 561)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_Helmut_Sinn_Era-3.jpg,Sinn_103_Helmut_Sinn_Era-3.jpg,.jpg,"(91.1, 'KB')",Sinn,103,['Sinn 103 Helmut Sinn Era']
"(840, 636)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_Helmut_Sinn_Era-4.jpg,Sinn_103_Helmut_Sinn_Era-4.jpg,.jpg,"(87.1, 'KB')",Sinn,103,['Sinn 103 Helmut Sinn Era']
"(840, 525)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_Helmut_Sinn_Era-5.jpg,Sinn_103_Helmut_Sinn_Era-5.jpg,.jpg,"(94.6, 'KB')",Sinn,103,['Sinn 103 Helmut Sinn Era']
"(840, 654)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_Helmut_Sinn_Era-6.jpg,Sinn_103_Helmut_Sinn_Era-6.jpg,.jpg,"(133.1, 'KB')",Sinn,103,['Sinn 103 Helmut Sinn Era']
"(840, 693)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_Helmut_Sinn_Era-7.jpg,Sinn_103_Helmut_Sinn_Era-7.jpg,.jpg,"(115.1, 'KB')",Sinn,103,['Sinn 103 Helmut Sinn Era']
"(840, 476)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_Helmut_Sinn_Era-8.jpg,Sinn_103_Helmut_Sinn_Era-8.jpg,.jpg,"(74.1, 'KB')",Sinn,103,['Sinn 103 Helmut Sinn Era']
"(840, 570)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_Helmut_Sinn_Era-9.jpg,Sinn_103_Helmut_Sinn_Era-9.jpg,.jpg,"(96.1, 'KB')",Sinn,103,['Sinn 103 Helmut Sinn Era']
"(1280, 854)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_Klassik_Fliegerchronograph_Limited_Edition_103.150-1.jpg,Sinn_103_Klassik_Fliegerchronograph_Limited_Edition_103.150-1.jpg,.jpg,"(147.5, 'KB')",Sinn,103,['Sinn 103 Klassik Fliegerchronograph Limited Edition 103.150']
"(1280, 854)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_Klassik_Fliegerchronograph_Limited_Edition_103.150-2.jpg,Sinn_103_Klassik_Fliegerchronograph_Limited_Edition_103.150-2.jpg,.jpg,"(108.3, 'KB')",Sinn,103,['Sinn 103 Klassik Fliegerchronograph Limited Edition 103.150']
"(1280, 854)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_Klassik_Fliegerchronograph_Limited_Edition_103.150-3.jpg,Sinn_103_Klassik_Fliegerchronograph_Limited_Edition_103.150-3.jpg,.jpg,"(95.4, 'KB')",Sinn,103,['Sinn 103 Klassik Fliegerchronograph Limited Edition 103.150']
"(1280, 854)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_Klassik_Fliegerchronograph_Limited_Edition_103.150-4.jpg,Sinn_103_Klassik_Fliegerchronograph_Limited_Edition_103.150-4.jpg,.jpg,"(100.7, 'KB')",Sinn,103,['Sinn 103 Klassik Fliegerchronograph Limited Edition 103.150']
"(1280, 854)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_Klassik_Fliegerchronograph_Limited_Edition_103.150-5.jpg,Sinn_103_Klassik_Fliegerchronograph_Limited_Edition_103.150-5.jpg,.jpg,"(105.4, 'KB')",Sinn,103,['Sinn 103 Klassik Fliegerchronograph Limited Edition 103.150']
"(1280, 854)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_Klassik_Fliegerchronograph_Limited_Edition_103.150-6.jpg,Sinn_103_Klassik_Fliegerchronograph_Limited_Edition_103.150-6.jpg,.jpg,"(84.5, 'KB')",Sinn,103,['Sinn 103 Klassik Fliegerchronograph Limited Edition 103.150']
"(1280, 854)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_Klassik_Fliegerchronograph_Limited_Edition_103.150-7.jpg,Sinn_103_Klassik_Fliegerchronograph_Limited_Edition_103.150-7.jpg,.jpg,"(119.2, 'KB')",Sinn,103,['Sinn 103 Klassik Fliegerchronograph Limited Edition 103.150']
"(1280, 854)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_Klassik_Fliegerchronograph_Limited_Edition_103.150-8.jpg,Sinn_103_Klassik_Fliegerchronograph_Limited_Edition_103.150-8.jpg,.jpg,"(147.7, 'KB')",Sinn,103,['Sinn 103 Klassik Fliegerchronograph Limited Edition 103.150']
"(1280, 854)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_Klassik_Fliegerchronograph_Limited_Edition_103.150-9.jpg,Sinn_103_Klassik_Fliegerchronograph_Limited_Edition_103.150-9.jpg,.jpg,"(83.9, 'KB')",Sinn,103,['Sinn 103 Klassik Fliegerchronograph Limited Edition 103.150']
"(1280, 853)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_SA_B_E_traditional_pilot_chronograph_bracelet_NEW-1.jpg,Sinn_103_SA_B_E_traditional_pilot_chronograph_bracelet_NEW-1.jpg,.jpg,"(77.2, 'KB')",Sinn,103,['Sinn 103 SA B E traditional pilot chronograph bracelet NEW']
"(1280, 853)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_SA_B_E_traditional_pilot_chronograph_bracelet_NEW-2.jpg,Sinn_103_SA_B_E_traditional_pilot_chronograph_bracelet_NEW-2.jpg,.jpg,"(79.0, 'KB')",Sinn,103,['Sinn 103 SA B E traditional pilot chronograph bracelet NEW']
"(619, 827)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_ST-1.jpg,Sinn_103_ST-1.jpg,.jpg,"(62.0, 'KB')",Sinn,103,['Sinn 103 ST']
"(619, 827)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_ST-2.jpg,Sinn_103_ST-2.jpg,.jpg,"(62.5, 'KB')",Sinn,103,['Sinn 103 ST']
"(619, 827)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_ST-3.jpg,Sinn_103_ST-3.jpg,.jpg,"(61.3, 'KB')",Sinn,103,['Sinn 103 ST']
"(619, 827)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_ST-4.jpg,Sinn_103_ST-4.jpg,.jpg,"(60.6, 'KB')",Sinn,103,['Sinn 103 ST']
"(994, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_STSA_HANDAUFZUG_neue_AR-Füllung_Inzahlungnahme_möglich-1.jpg,Sinn_103_STSA_HANDAUFZUG_neue_AR-Füllung_Inzahlungnahme_möglich-1.jpg,.jpg,"(166.2, 'KB')",Sinn,103,"['Sinn 103 STSA HANDAUFZUG neue AR', 'Füllung Inzahlungnahme möglich']"
"(970, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_STSA_HANDAUFZUG_neue_AR-Füllung_Inzahlungnahme_möglich-10.jpg,Sinn_103_STSA_HANDAUFZUG_neue_AR-Füllung_Inzahlungnahme_möglich-10.jpg,.jpg,"(217.0, 'KB')",Sinn,103,"['Sinn 103 STSA HANDAUFZUG neue AR', 'Füllung Inzahlungnahme möglich']"
"(1280, 893)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_STSA_HANDAUFZUG_neue_AR-Füllung_Inzahlungnahme_möglich-2.jpg,Sinn_103_STSA_HANDAUFZUG_neue_AR-Füllung_Inzahlungnahme_möglich-2.jpg,.jpg,"(198.5, 'KB')",Sinn,103,"['Sinn 103 STSA HANDAUFZUG neue AR', 'Füllung Inzahlungnahme möglich']"
"(714, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_STSA_HANDAUFZUG_neue_AR-Füllung_Inzahlungnahme_möglich-3.jpg,Sinn_103_STSA_HANDAUFZUG_neue_AR-Füllung_Inzahlungnahme_möglich-3.jpg,.jpg,"(127.7, 'KB')",Sinn,103,"['Sinn 103 STSA HANDAUFZUG neue AR', 'Füllung Inzahlungnahme möglich']"
"(564, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_STSA_HANDAUFZUG_neue_AR-Füllung_Inzahlungnahme_möglich-4.jpg,Sinn_103_STSA_HANDAUFZUG_neue_AR-Füllung_Inzahlungnahme_möglich-4.jpg,.jpg,"(82.8, 'KB')",Sinn,103,"['Sinn 103 STSA HANDAUFZUG neue AR', 'Füllung Inzahlungnahme möglich']"
"(705, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_STSA_HANDAUFZUG_neue_AR-Füllung_Inzahlungnahme_möglich-5.jpg,Sinn_103_STSA_HANDAUFZUG_neue_AR-Füllung_Inzahlungnahme_möglich-5.jpg,.jpg,"(123.3, 'KB')",Sinn,103,"['Sinn 103 STSA HANDAUFZUG neue AR', 'Füllung Inzahlungnahme möglich']"
"(674, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_STSA_HANDAUFZUG_neue_AR-Füllung_Inzahlungnahme_möglich-6.jpg,Sinn_103_STSA_HANDAUFZUG_neue_AR-Füllung_Inzahlungnahme_möglich-6.jpg,.jpg,"(92.3, 'KB')",Sinn,103,"['Sinn 103 STSA HANDAUFZUG neue AR', 'Füllung Inzahlungnahme möglich']"
"(699, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_STSA_HANDAUFZUG_neue_AR-Füllung_Inzahlungnahme_möglich-7.jpg,Sinn_103_STSA_HANDAUFZUG_neue_AR-Füllung_Inzahlungnahme_möglich-7.jpg,.jpg,"(82.4, 'KB')",Sinn,103,"['Sinn 103 STSA HANDAUFZUG neue AR', 'Füllung Inzahlungnahme möglich']"
"(941, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_STSA_HANDAUFZUG_neue_AR-Füllung_Inzahlungnahme_möglich-8.jpg,Sinn_103_STSA_HANDAUFZUG_neue_AR-Füllung_Inzahlungnahme_möglich-8.jpg,.jpg,"(166.2, 'KB')",Sinn,103,"['Sinn 103 STSA HANDAUFZUG neue AR', 'Füllung Inzahlungnahme möglich']"
"(1046, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_STSA_HANDAUFZUG_neue_AR-Füllung_Inzahlungnahme_möglich-9.jpg,Sinn_103_STSA_HANDAUFZUG_neue_AR-Füllung_Inzahlungnahme_möglich-9.jpg,.jpg,"(165.6, 'KB')",Sinn,103,"['Sinn 103 STSA HANDAUFZUG neue AR', 'Füllung Inzahlungnahme möglich']"
"(960, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_ST_Chronograph_Day-Date_mit_Sinn_Box-1.jpg,Sinn_103_ST_Chronograph_Day-Date_mit_Sinn_Box-1.jpg,.jpg,"(126.3, 'KB')",Sinn,103,"['Sinn 103 ST Chronograph Day', 'Date mit Sinn Box']"
"(960, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_ST_Chronograph_Day-Date_mit_Sinn_Box-10.jpg,Sinn_103_ST_Chronograph_Day-Date_mit_Sinn_Box-10.jpg,.jpg,"(178.1, 'KB')",Sinn,103,"['Sinn 103 ST Chronograph Day', 'Date mit Sinn Box']"
"(960, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_ST_Chronograph_Day-Date_mit_Sinn_Box-11.jpg,Sinn_103_ST_Chronograph_Day-Date_mit_Sinn_Box-11.jpg,.jpg,"(129.6, 'KB')",Sinn,103,"['Sinn 103 ST Chronograph Day', 'Date mit Sinn Box']"
"(960, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_ST_Chronograph_Day-Date_mit_Sinn_Box-2.jpg,Sinn_103_ST_Chronograph_Day-Date_mit_Sinn_Box-2.jpg,.jpg,"(173.8, 'KB')",Sinn,103,"['Sinn 103 ST Chronograph Day', 'Date mit Sinn Box']"
"(960, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_ST_Chronograph_Day-Date_mit_Sinn_Box-3.jpg,Sinn_103_ST_Chronograph_Day-Date_mit_Sinn_Box-3.jpg,.jpg,"(127.9, 'KB')",Sinn,103,"['Sinn 103 ST Chronograph Day', 'Date mit Sinn Box']"
"(960, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_ST_Chronograph_Day-Date_mit_Sinn_Box-4.jpg,Sinn_103_ST_Chronograph_Day-Date_mit_Sinn_Box-4.jpg,.jpg,"(121.9, 'KB')",Sinn,103,"['Sinn 103 ST Chronograph Day', 'Date mit Sinn Box']"
"(960, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_ST_Chronograph_Day-Date_mit_Sinn_Box-5.jpg,Sinn_103_ST_Chronograph_Day-Date_mit_Sinn_Box-5.jpg,.jpg,"(128.8, 'KB')",Sinn,103,"['Sinn 103 ST Chronograph Day', 'Date mit Sinn Box']"
"(960, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_ST_Chronograph_Day-Date_mit_Sinn_Box-6.jpg,Sinn_103_ST_Chronograph_Day-Date_mit_Sinn_Box-6.jpg,.jpg,"(111.6, 'KB')",Sinn,103,"['Sinn 103 ST Chronograph Day', 'Date mit Sinn Box']"
"(960, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_ST_Chronograph_Day-Date_mit_Sinn_Box-7.jpg,Sinn_103_ST_Chronograph_Day-Date_mit_Sinn_Box-7.jpg,.jpg,"(101.9, 'KB')",Sinn,103,"['Sinn 103 ST Chronograph Day', 'Date mit Sinn Box']"
"(960, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_ST_Chronograph_Day-Date_mit_Sinn_Box-8.jpg,Sinn_103_ST_Chronograph_Day-Date_mit_Sinn_Box-8.jpg,.jpg,"(82.5, 'KB')",Sinn,103,"['Sinn 103 ST Chronograph Day', 'Date mit Sinn Box']"
"(960, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_ST_Chronograph_Day-Date_mit_Sinn_Box-9.jpg,Sinn_103_ST_Chronograph_Day-Date_mit_Sinn_Box-9.jpg,.jpg,"(158.6, 'KB')",Sinn,103,"['Sinn 103 ST Chronograph Day', 'Date mit Sinn Box']"
"(1280, 924)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_ST_Flieger_Chronograph_SS_with_extra_bracelet_-_100%_Complete-1.jpg,Sinn_103_ST_Flieger_Chronograph_SS_with_extra_bracelet_-_100%_Complete-1.jpg,.jpg,"(149.4, 'KB')",Sinn,103,"['Sinn 103 ST Flieger Chronograph SS with extra bracelet ', ' 100% Complete']"
"(1280, 853)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_ST_Flieger_Chronograph_SS_with_extra_bracelet_-_100%_Complete-2.jpg,Sinn_103_ST_Flieger_Chronograph_SS_with_extra_bracelet_-_100%_Complete-2.jpg,.jpg,"(150.2, 'KB')",Sinn,103,"['Sinn 103 ST Flieger Chronograph SS with extra bracelet ', ' 100% Complete']"
"(1129, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_ST_Flieger_Chronograph_SS_with_extra_bracelet_-_100%_Complete-3.jpg,Sinn_103_ST_Flieger_Chronograph_SS_with_extra_bracelet_-_100%_Complete-3.jpg,.jpg,"(116.0, 'KB')",Sinn,103,"['Sinn 103 ST Flieger Chronograph SS with extra bracelet ', ' 100% Complete']"
"(1280, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_ST_Flieger_Chronograph_SS_with_extra_bracelet_-_100%_Complete-4.jpg,Sinn_103_ST_Flieger_Chronograph_SS_with_extra_bracelet_-_100%_Complete-4.jpg,.jpg,"(148.2, 'KB')",Sinn,103,"['Sinn 103 ST Flieger Chronograph SS with extra bracelet ', ' 100% Complete']"
"(1265, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_ST_Flieger_Chronograph_SS_with_extra_bracelet_-_100%_Complete-5.jpg,Sinn_103_ST_Flieger_Chronograph_SS_with_extra_bracelet_-_100%_Complete-5.jpg,.jpg,"(159.5, 'KB')",Sinn,103,"['Sinn 103 ST Flieger Chronograph SS with extra bracelet ', ' 100% Complete']"
"(1280, 896)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_ST_Flieger_Chronograph_SS_with_extra_bracelet_-_100%_Complete-6.jpg,Sinn_103_ST_Flieger_Chronograph_SS_with_extra_bracelet_-_100%_Complete-6.jpg,.jpg,"(163.5, 'KB')",Sinn,103,"['Sinn 103 ST Flieger Chronograph SS with extra bracelet ', ' 100% Complete']"
"(1183, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_ST_Flieger_Chronograph_SS_with_extra_bracelet_-_100%_Complete-7.jpg,Sinn_103_ST_Flieger_Chronograph_SS_with_extra_bracelet_-_100%_Complete-7.jpg,.jpg,"(128.3, 'KB')",Sinn,103,"['Sinn 103 ST Flieger Chronograph SS with extra bracelet ', ' 100% Complete']"
"(738, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_ST_SA103_St_Sa-1.jpg,Sinn_103_ST_SA103_St_Sa-1.jpg,.jpg,"(92.9, 'KB')",Sinn,103,['Sinn 103 ST SA103 St Sa']
"(738, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_ST_SA103_St_Sa-2.jpg,Sinn_103_ST_SA103_St_Sa-2.jpg,.jpg,"(108.0, 'KB')",Sinn,103,['Sinn 103 ST SA103 St Sa']
"(738, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_ST_SA103_St_Sa-3.jpg,Sinn_103_ST_SA103_St_Sa-3.jpg,.jpg,"(40.0, 'KB')",Sinn,103,['Sinn 103 ST SA103 St Sa']
"(738, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_ST_SA103_St_Sa-4.jpg,Sinn_103_ST_SA103_St_Sa-4.jpg,.jpg,"(34.4, 'KB')",Sinn,103,['Sinn 103 ST SA103 St Sa']
"(840, 832)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_ST_SA_Flyback-1.jpg,Sinn_103_ST_SA_Flyback-1.jpg,.jpg,"(90.6, 'KB')",Sinn,103,['Sinn 103 ST SA Flyback']
"(840, 573)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_ST_SA_Flyback-10.jpg,Sinn_103_ST_SA_Flyback-10.jpg,.jpg,"(97.8, 'KB')",Sinn,103,['Sinn 103 ST SA Flyback']
"(840, 678)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_ST_SA_Flyback-11.jpg,Sinn_103_ST_SA_Flyback-11.jpg,.jpg,"(122.5, 'KB')",Sinn,103,['Sinn 103 ST SA Flyback']
"(840, 641)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_ST_SA_Flyback-12.jpg,Sinn_103_ST_SA_Flyback-12.jpg,.jpg,"(105.2, 'KB')",Sinn,103,['Sinn 103 ST SA Flyback']
"(803, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_ST_SA_Flyback-13.jpg,Sinn_103_ST_SA_Flyback-13.jpg,.jpg,"(135.5, 'KB')",Sinn,103,['Sinn 103 ST SA Flyback']
"(840, 945)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_ST_SA_Flyback-14.jpg,Sinn_103_ST_SA_Flyback-14.jpg,.jpg,"(132.4, 'KB')",Sinn,103,['Sinn 103 ST SA Flyback']
"(840, 930)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_ST_SA_Flyback-2.jpg,Sinn_103_ST_SA_Flyback-2.jpg,.jpg,"(148.7, 'KB')",Sinn,103,['Sinn 103 ST SA Flyback']
"(840, 624)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_ST_SA_Flyback-3.jpg,Sinn_103_ST_SA_Flyback-3.jpg,.jpg,"(100.1, 'KB')",Sinn,103,['Sinn 103 ST SA Flyback']
"(840, 555)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_ST_SA_Flyback-4.jpg,Sinn_103_ST_SA_Flyback-4.jpg,.jpg,"(91.6, 'KB')",Sinn,103,['Sinn 103 ST SA Flyback']
"(840, 905)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_ST_SA_Flyback-5.jpg,Sinn_103_ST_SA_Flyback-5.jpg,.jpg,"(139.8, 'KB')",Sinn,103,['Sinn 103 ST SA Flyback']
"(840, 582)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_ST_SA_Flyback-6.jpg,Sinn_103_ST_SA_Flyback-6.jpg,.jpg,"(95.2, 'KB')",Sinn,103,['Sinn 103 ST SA Flyback']
"(840, 526)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_ST_SA_Flyback-7.jpg,Sinn_103_ST_SA_Flyback-7.jpg,.jpg,"(72.8, 'KB')",Sinn,103,['Sinn 103 ST SA Flyback']
"(840, 899)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_ST_SA_Flyback-8.jpg,Sinn_103_ST_SA_Flyback-8.jpg,.jpg,"(115.4, 'KB')",Sinn,103,['Sinn 103 ST SA Flyback']
"(840, 834)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_ST_SA_Flyback-9.jpg,Sinn_103_ST_SA_Flyback-9.jpg,.jpg,"(110.1, 'KB')",Sinn,103,['Sinn 103 ST SA Flyback']
"(1280, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_Sa_B_E_Limited_Edition_eine_von_500-1.jpg,Sinn_103_Sa_B_E_Limited_Edition_eine_von_500-1.jpg,.jpg,"(241.6, 'KB')",Sinn,103,['Sinn 103 Sa B E Limited Edition eine von 500']
"(1280, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_Sa_B_E_Limited_Edition_eine_von_500-2.jpg,Sinn_103_Sa_B_E_Limited_Edition_eine_von_500-2.jpg,.jpg,"(272.5, 'KB')",Sinn,103,['Sinn 103 Sa B E Limited Edition eine von 500']
"(720, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_Sa_B_E_Limited_Edition_eine_von_500-3.jpg,Sinn_103_Sa_B_E_Limited_Edition_eine_von_500-3.jpg,.jpg,"(138.4, 'KB')",Sinn,103,['Sinn 103 Sa B E Limited Edition eine von 500']
"(960, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_Sa_B_E_Limited_Edition_eine_von_500-4.jpg,Sinn_103_Sa_B_E_Limited_Edition_eine_von_500-4.jpg,.jpg,"(202.7, 'KB')",Sinn,103,['Sinn 103 Sa B E Limited Edition eine von 500']
"(720, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_Sa_B_E_Limited_Edition_eine_von_500-5.jpg,Sinn_103_Sa_B_E_Limited_Edition_eine_von_500-5.jpg,.jpg,"(118.3, 'KB')",Sinn,103,['Sinn 103 Sa B E Limited Edition eine von 500']
"(720, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_Sa_B_E_Limited_Edition_eine_von_500-6.jpg,Sinn_103_Sa_B_E_Limited_Edition_eine_von_500-6.jpg,.jpg,"(121.7, 'KB')",Sinn,103,['Sinn 103 Sa B E Limited Edition eine von 500']
"(619, 827)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_St-10.jpg,Sinn_103_St-10.jpg,.jpg,"(58.3, 'KB')",Sinn,103,['Sinn 103 St']
"(619, 827)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_St-11.jpg,Sinn_103_St-11.jpg,.jpg,"(57.9, 'KB')",Sinn,103,['Sinn 103 St']
"(619, 827)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_St-12.jpg,Sinn_103_St-12.jpg,.jpg,"(59.5, 'KB')",Sinn,103,['Sinn 103 St']
"(619, 827)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_St-13.jpg,Sinn_103_St-13.jpg,.jpg,"(62.0, 'KB')",Sinn,103,['Sinn 103 St']
"(619, 827)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_St-14.jpg,Sinn_103_St-14.jpg,.jpg,"(60.0, 'KB')",Sinn,103,['Sinn 103 St']
"(619, 827)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_St-15.jpg,Sinn_103_St-15.jpg,.jpg,"(60.1, 'KB')",Sinn,103,['Sinn 103 St']
"(619, 827)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_St-16.jpg,Sinn_103_St-16.jpg,.jpg,"(61.5, 'KB')",Sinn,103,['Sinn 103 St']
"(619, 827)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_St-17.jpg,Sinn_103_St-17.jpg,.jpg,"(61.7, 'KB')",Sinn,103,['Sinn 103 St']
"(619, 827)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_St-18.jpg,Sinn_103_St-18.jpg,.jpg,"(56.2, 'KB')",Sinn,103,['Sinn 103 St']
"(619, 827)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_St-19.jpg,Sinn_103_St-19.jpg,.jpg,"(55.0, 'KB')",Sinn,103,['Sinn 103 St']
"(619, 827)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_St-20.jpg,Sinn_103_St-20.jpg,.jpg,"(56.4, 'KB')",Sinn,103,['Sinn 103 St']
"(1280, 799)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_St-21.jpg,Sinn_103_St-21.jpg,.jpg,"(98.7, 'KB')",Sinn,103,['Sinn 103 St']
"(1280, 799)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/103/Sinn_103_St-22.jpg,Sinn_103_St-22.jpg,.jpg,"(64.2, 'KB')",Sinn,103,['Sinn 103 St']
