image_size_x,image_size_y,name,dial_visibility,dial_visibility_p_0,dial_visibility_p_1,like,like_p_0,like_p_1,image_quality
1200,718,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_18k_white_gold_blue_dial_perpetual_calendar_gents_wristwatch-7.jpg,0.0,0.5635280609130859,0.4364719390869141,-1.0,-1,-1,-1.0
960,960,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_18k_yellow_gold_&_stainless_steel_quartz_ladies_watch-3.jpg,1.0,0.5847920179367065,0.41520801186561584,-1.0,-1,-1,-1.0
960,960,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_18k_yellow_gold_&_stainless_steel_quartz_unisex_watch_w_diamonds-4.jpg,1.0,0.5164647102355957,0.4835352599620819,-1.0,-1,-1,-1.0
1200,718,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_18k_yellow_gold_black_dial_chronograph_gents-7.jpg,0.0,0.4778656363487244,0.5221343040466309,-1.0,-1,-1,-1.0
960,960,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_18k_yellow_gold_ladies_watch_w_all_factory_diamond_&_red_ru-1.jpg,1.0,0.5777693390846252,0.42223060131073,-1.0,-1,-1,-1.0
1200,718,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_18k_yellow_gold_skeleton_dial_gents_wristwatch-7.jpg,0.0,0.4717580080032349,0.5282420516014099,-1.0,-1,-1,-1.0
480,480,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_2100_a_calendar_desk_watch-3.jpg,0.0,0.5671656727790833,0.4328343570232392,-1.0,-1,-1,-1.0
480,480,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_2100_a_calendar_desk_watch-4.jpg,1.0,0.4526495635509491,0.5473504662513733,-1.0,-1,-1,-1.0
480,480,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_2100_a_calendar_desk_watch-5.jpg,1.0,0.41531744599342346,0.5846825838088989,-1.0,-1,-1,-1.0
720,960,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_25721st.oo.1000st.07-5.jpg,1.0,0.4775342047214508,0.5224658250808716,-1.0,-1,-1,-1.0
1280,720,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_26190os.oo.d003cu.01-4.jpg,0.0,0.576477587223053,0.4235224723815918,-1.0,-1,-1,-1.0
822,822,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_26378io.oo.a001ke.01_royal_oak_arnold_limited_edition_1500p-3.jpg,1.0,0.5365605354309082,0.463439404964447,-1.0,-1,-1,-1.0
944,960,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_26510or-1.jpg,1.0,0.5201982259750366,0.4798018336296082,-1.0,-1,-1,-1.0
944,960,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_26510or-2.jpg,1.0,0.5201982259750366,0.4798018336296082,-1.0,-1,-1,-1.0
960,960,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_5876-1.jpg,1.0,0.4583414494991303,0.5416585803031921,-1.0,-1,-1,-1.0
720,960,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_alexis_garin-5.jpg,1.0,0.43725547194480896,0.5627445578575134,-1.0,-1,-1,-1.0
1200,718,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_bamboo_gold_gents-7.jpg,0.0,0.4717580080032349,0.5282420516014099,-1.0,-1,-1,-1.0
1280,878,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_cal_2125_18k_yellow_gold_36mm_box_&_papers-6.jpg,0.0,0.5203383564949036,0.4796615839004517,-1.0,-1,-1,-1.0
1280,959,"chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_canape,_automatik,_gelbgold-9.jpg",1.0,0.4618226885795593,0.5381772518157959,-1.0,-1,-1,-1.0
960,960,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_canape_rose_gold_14934or.o.0002.01-4.jpg,1.0,0.457819402217865,0.542180597782135,-1.0,-1,-1,-1.0
1280,847,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_carnegie-8.jpg,1.0,0.5544655323028564,0.4455344974994659,-1.0,-1,-1,-1.0
1097,860,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_charleston_ros_18k_w_66=_approx.1.32tw_round_diamonds_quartz-11.jpg,1.0,0.5798230171203613,0.42017698287963867,-1.0,-1,-1,-1.0
440,480,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_chaumet_watch_pendant-10.jpg,0.0,0.4922107458114624,0.5077892541885376,-1.0,-1,-1,-1.0
440,480,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_chaumet_watch_pendant-6.jpg,0.0,0.5757136344909668,0.4242863357067108,-1.0,-1,-1,-1.0
1280,854,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_classic_automatic-8.jpg,0.0,0.41129323840141296,0.5887067914009094,-1.0,-1,-1,-1.0
1054,960,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_classic_day_date_moonphase_automatic_18k_gol-5.jpg,1.0,0.5278701186180115,0.4721299409866333,-1.0,-1,-1,-1.0
540,960,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_classic_dress_watch_18k_yellow_gold_31mm_white_dial_quartz_circa_1980s-7.jpg,1.0,0.4744008779525757,0.5255991220474243,-1.0,-1,-1,-1.0
850,650,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_classic_lady's_watch_a.p.-5.jpg,1.0,0.4804181754589081,0.5195819139480591,-1.0,-1,-1,-1.0
308,333,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_classique_67369.bo.77-5.jpg,1.0,0.422755628824234,0.5772443413734436,-1.0,-1,-1,-1.0
309,480,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_classique_67369.bo.77-6.jpg,1.0,0.5838789939880371,0.4161209464073181,-1.0,-1,-1,-1.0
320,479,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_classique_67449bc-2.jpg,1.0,0.4864042401313782,0.5135957598686218,-1.0,-1,-1,-1.0
466,480,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_classique_67449bc-4.jpg,1.0,0.4666424095630646,0.5333575606346129,-1.0,-1,-1,-1.0
371,480,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_classique_67520z2-3.jpg,1.0,0.5609593391418457,0.4390406608581543,-1.0,-1,-1,-1.0
796,960,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_classique_day_&_date_automatic_moonphase_18k_gold_33mm_watch-3.jpg,1.0,0.4183929562568665,0.5816070437431335,-1.0,-1,-1,-1.0
320,479,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_classique_pre-owned-32.jpg,1.0,0.4932130873203278,0.5067868828773499,-1.0,-1,-1,-1.0
640,424,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_clous_de_paris-9.jpg,1.0,0.5917357802391052,0.4082642197608948,-1.0,-1,-1,-1.0
1279,960,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_collectors_vintage_classic_round_white_gold_manual_winding-7.jpg,0.0,0.401723861694336,0.5982761383056641,-1.0,-1,-1,-1.0
1280,960,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_day-date_moonphase-3.jpg,0.0,0.4996327757835388,0.5003672242164612,-1.0,-1,-1,-1.0
1200,594,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_diamond_&_emerald_dress-4.jpg,1.0,0.5991825461387634,0.4008175432682037,-1.0,-1,-1,-1.0
1200,943,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_diamond_&_ruby_set_dress_watch-5.jpg,1.0,0.4203431308269501,0.5796568989753723,-1.0,-1,-1,-1.0
1200,718,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_diamond_&_ruby_set_dress_watch-7.jpg,0.0,0.4838278591632843,0.5161721706390381,-1.0,-1,-1,-1.0
720,960,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_e_2564_audemars_piguet_quartz-3.jpg,1.0,0.5281676054000854,0.4718323647975922,-1.0,-1,-1,-1.0
944,960,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_egyptian_revival_1920s_platinum_diamond_emerald_onyx_watch-11.jpg,1.0,0.5356227755546571,0.46437722444534296,-1.0,-1,-1,-1.0
1200,800,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_ewiger_kalender_18k_gold_handaufzug_herrenuhr_c98828-2.jpg,1.0,0.4298610687255859,0.5701389312744141,-1.0,-1,-1,-1.0
640,480,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_ewiger_kalender_cambr_qp_-_ba25682_in_18k_gg_-_box_&_zert-3.jpg,1.0,0.5180582404136658,0.4819417893886566,-1.0,-1,-1,-1.0
720,960,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_ewiger_kalender_damenuhr-3.jpg,1.0,0.5685866475105286,0.4314133822917938,-1.0,-1,-1,-1.0
1280,162,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_ewiger_kalender_quantieme_perpetual_automatik_18k_gold-8.jpg,1.0,0.5262213349342346,0.4737786650657654,-1.0,-1,-1,-1.0
462,640,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_extra_flat_ba14406_in_oro_giallo_automatico-12.jpg,1.0,0.5306670665740967,0.4693328738212586,-1.0,-1,-1,-1.0
626,667,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_extra_flat_ba14406_in_oro_giallo_automatico-7.jpg,0.0,0.4100718200206757,0.5899281501770021,-1.0,-1,-1,-1.0
1095,960,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_geneve_antique_early_ap_46mm_manual_wind_skeleton_men's-2.jpg,1.0,0.4992730021476746,0.5007270574569702,-1.0,-1,-1,-1.0
1181,960,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_geneve_antique_early_ap_46mm_manual_wind_skeleton_men's-5.jpg,0.0,0.5087150931358337,0.4912848472595215,-1.0,-1,-1,-1.0
508,480,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_ladies_marquise_lapis_lazuli-3.jpg,0.0,0.5321082472801208,0.4678916931152344,-1.0,-1,-1,-1.0
1280,889,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_ladies_marquise_lapis_lazuli_dial_diamond_white_gold_18kt-10.jpg,1.0,0.4441121816635132,0.5558878779411316,-1.0,-1,-1,-1.0
480,640,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_ladies_miniature_wristwatch-5.jpg,1.0,0.5031602382659912,0.4968398213386536,-1.0,-1,-1,-1.0
480,640,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_ladies_miniature_wristwatch-8.jpg,1.0,0.5939922332763672,0.406007707118988,-1.0,-1,-1,-1.0
760,960,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_lady_18k_gelbgold_50_brillanten_no-date_klassiker_rar_luxusuhr-12.jpg,1.0,0.4809249639511109,0.5190750360488892,-1.0,-1,-1,-1.0
1200,797,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_lady_original_brilliant_besetzt_vintage-6.jpg,0.0,0.5669307112693787,0.43306925892829895,-1.0,-1,-1,-1.0
960,960,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_men's_18k_white_gold_hand-wind_dress_watch_c.1960s_swiss_ms160-3.jpg,0.0,0.4113907516002655,0.5886092185974121,-1.0,-1,-1,-1.0
800,800,"chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_men's_solid_18k_gold_manual_hand-wind_dress_watch,_c.1960s_ms227-5.jpg",0.0,0.5735799670219421,0.42642006278038025,-1.0,-1,-1,-1.0
900,700,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_mens_42_mm_royal_oak_offshore_rubber_with_15.5_ct_of_vs_diamond-8.jpg,1.0,0.5514316558837891,0.4485683441162109,-1.0,-1,-1,-1.0
1005,960,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_montre_dame_joaillerie_limited_edition_11_piece_existing-4.jpg,1.0,0.5231051445007324,0.4768948256969452,-1.0,-1,-1,-1.0
450,450,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_myriade-1.jpg,1.0,0.4312977194786072,0.5687022805213928,-1.0,-1,-1,-1.0
450,450,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_myriade-2.jpg,1.0,0.4312977194786072,0.5687022805213928,-1.0,-1,-1,-1.0
720,960,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_new_unworn_rubens_barrichello_iii_257_limited-3.jpg,1.0,0.4543568789958954,0.5456430912017822,-1.0,-1,-1,-1.0
1200,718,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_octagonal_case_dress_watch-7.jpg,0.0,0.4717580080032349,0.5282420516014099,-1.0,-1,-1,-1.0
618,480,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_offshore_shaquille_o'neal_ltd_26133st.oo.a101cr.01-3.jpg,1.0,0.4253105223178864,0.574689507484436,-1.0,-1,-1,-1.0
960,960,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_or_et_acier-4.jpg,1.0,0.42937356233596796,0.570626437664032,-1.0,-1,-1,-1.0
960,960,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_pre-owned_(c24-68)-2.jpg,1.0,0.5951150059700012,0.4048850536346436,-1.0,-1,-1,-1.0
800,643,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_roo_chronograph_blue_dial_42mm_box_&_papers-5.jpg,0.0,0.4318098723888397,0.5681901574134827,-1.0,-1,-1,-1.0
1197,960,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_royal_oak_offshore_perpetual_calendar-5.jpg,1.0,0.4999929964542389,0.5000070333480835,-1.0,-1,-1,-1.0
1280,960,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_sa_8638-1.jpg,1.0,0.4148209989070892,0.5851789712905884,-1.0,-1,-1,-1.0
1280,960,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_sa_8638-2.jpg,1.0,0.5538570880889893,0.446142852306366,-1.0,-1,-1,-1.0
960,960,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_skeleton_14232ba_men's_watch_in_yellow_gold-1.jpg,1.0,0.4891464114189148,0.5108535885810852,-1.0,-1,-1,-1.0
620,900,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_skeleton_automatic_a.p.-8.jpg,1.0,0.4741495251655578,0.5258504152297974,-1.0,-1,-1,-1.0
640,480,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_star-wheel-22.jpg,1.0,0.4748315513134002,0.5251685380935669,-1.0,-1,-1,-1.0
640,480,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_star-wheel-7.jpg,1.0,0.4748315513134002,0.5251685380935669,-1.0,-1,-1,-1.0
960,960,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_steel_automatic_bracelet_watch-5.jpg,0.0,0.5132142901420593,0.4867857098579407,-1.0,-1,-1,-1.0
860,630,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_super_mini_size_manual_winding_antique_watch_a.p.-5.jpg,1.0,0.5976710319519043,0.4023290276527405,-1.0,-1,-1,-1.0
1280,956,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_table_clock-2.jpg,1.0,0.5822741389274597,0.41772589087486267,-1.0,-1,-1,-1.0
650,850,"chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_the_ladys_jewels_watch,_special_diamond_set_band_a.p.-8.jpg",1.0,0.43023645877838135,0.5697635412216187,-1.0,-1,-1,-1.0
650,850,"chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_the_ladys_jewels_watch,_special_diamond_set_band_a.p.-9.jpg",1.0,0.595447838306427,0.404552161693573,-1.0,-1,-1,-1.0
720,960,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_tuerler-4.jpg,0.0,0.5183742642402649,0.4816257953643799,-1.0,-1,-1,-1.0
640,480,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_twenty_dollars_1875_coin_watch_5877-4.jpg,0.0,0.5235431194305421,0.4764568507671356,-1.0,-1,-1,-1.0
440,480,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_vintage-15.jpg,1.0,0.5488392114639282,0.4511607587337494,-1.0,-1,-1,-1.0
960,960,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_vintage_classic_18kt_yellow_gold_27mm_manual_winding_lapis-11.jpg,1.0,0.4779263734817505,0.5220735669136047,-1.0,-1,-1,-1.0
960,960,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_vintage_classic_18kt_yellow_gold_27mm_manual_winding_lapis-2.jpg,1.0,0.4583888053894043,0.5416112542152405,-1.0,-1,-1,-1.0
600,450,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_vintage_colletion-11.jpg,1.0,0.5856228470802307,0.4143771529197693,-1.0,-1,-1,-1.0
600,450,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_vintage_colletion-7.jpg,1.0,0.5857959985733032,0.4142040014266968,-1.0,-1,-1,-1.0
720,960,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_vintage_ellipse_oval_classic_white_gold-8.jpg,1.0,0.4703989326953888,0.5296010375022888,-1.0,-1,-1,-1.0
479,268,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_vintage_ladies_gold_watch-5.jpg,0.0,0.495870441198349,0.5041296482086182,-1.0,-1,-1,0.0
479,299,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_vintage_pre-owned_men's-6.jpg,0.0,0.5985016226768494,0.4014983773231505,-1.0,-1,-1,-1.0
960,960,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_white_gold_embroidered_dial_automatic_watch-10.jpg,0.0,0.5904828906059265,0.4095170795917511,-1.0,-1,-1,-1.0
960,960,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/_without_model/audemars_piguet_white_gold_embroidered_dial_automatic_watch-5.jpg,0.0,0.5668041110038757,0.43319588899612427,-1.0,-1,-1,-1.0
960,960,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/edward_piguet/audemars_piguet_15121bc.oo.a002cr.02-5.jpg,0.0,0.5048357248306274,0.4951642453670502,-1.0,-1,-1,-1.0
720,960,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/edward_piguet/audemars_piguet_25925bc.o.0001cr.01-3.jpg,0.0,0.5007854104042053,0.4992145597934723,-1.0,-1,-1,-1.0
640,454,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/edward_piguet/audemars_piguet_cabinet_piece_no_3-2.jpg,1.0,0.4857082068920136,0.5142918229103088,-1.0,-1,-1,-1.0
640,454,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/edward_piguet/audemars_piguet_cabinet_piece_no_3-4.jpg,1.0,0.4080949723720551,0.5919051170349121,-1.0,-1,-1,-1.0
720,960,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/edward_piguet/audemars_piguet_edward_piguet-39.jpg,0.0,0.4518755972385407,0.5481243729591371,-1.0,-1,-1,-1.0
322,478,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/edward_piguet/audemars_piguet_edward_piguet-51.jpg,1.0,0.5600988268852234,0.4399011433124542,-1.0,-1,-1,-1.0
1000,667,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/edward_piguet/audemars_piguet_edward_piguet-61.jpg,0.0,0.4056786894798279,0.5943213701248169,-1.0,-1,-1,-1.0
853,960,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/edward_piguet/audemars_piguet_edward_piguet-72.jpg,0.0,0.49820476770401,0.5017952919006348,-1.0,-1,-1,-1.0
322,478,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/edward_piguet/audemars_piguet_edward_piguet_15121or.oo.a002cr.01-1.jpg,1.0,0.5626230239868164,0.4373770058155061,-1.0,-1,-1,-1.0
